,l1,l2,l3,l4,l5,l6,l7,l8,l9,u,hashin
749,45.0,90.0,45.0,45.0,45.0,0.0,45.0,90.0,45.0,0.23949654400348663,0.8704336881637573
750,45.0,45.0,45.0,90.0,90.0,45.0,45.0,0.0,45.0,0.2832646369934082,0.891652524471283
751,45.0,90.0,45.0,90.0,45.0,45.0,0.0,45.0,0.0,0.19646038115024567,0.8505703806877136
752,45.0,45.0,0.0,45.0,45.0,90.0,90.0,45.0,45.0,0.2487577348947525,0.8504359126091003
753,0.0,45.0,45.0,90.0,0.0,45.0,45.0,45.0,45.0,0.15200118720531464,0.8043874502182007
754,45.0,45.0,90.0,45.0,0.0,0.0,45.0,90.0,45.0,0.19565533101558685,0.8276864290237427
755,45.0,0.0,45.0,0.0,45.0,45.0,0.0,0.0,45.0,0.3190101683139801,0.997494637966156
756,45.0,45.0,45.0,45.0,45.0,0.0,45.0,90.0,0.0,0.3886584937572479,0.9032348394393921
757,90.0,0.0,0.0,0.0,90.0,45.0,45.0,90.0,90.0,0.06142868101596832,0.9322145581245422
758,0.0,0.0,45.0,90.0,45.0,90.0,45.0,90.0,45.0,0.08849598467350006,0.7861879467964172
759,45.0,90.0,0.0,45.0,45.0,0.0,90.0,45.0,45.0,0.15672266483306885,0.7986872792243958
760,90.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.19186818599700928,0.9022972583770752
761,90.0,90.0,45.0,45.0,90.0,0.0,45.0,45.0,90.0,0.16386744379997253,0.9126579761505127
762,45.0,0.0,90.0,90.0,0.0,90.0,45.0,0.0,0.0,0.10644944757223129,0.9425705671310425
763,45.0,0.0,90.0,45.0,45.0,90.0,45.0,0.0,45.0,0.1605687141418457,0.7946066856384277
764,45.0,45.0,45.0,45.0,45.0,45.0,90.0,45.0,0.0,0.4373931884765625,0.9562332034111023
765,90.0,90.0,45.0,45.0,45.0,45.0,90.0,0.0,45.0,0.18868784606456757,0.8934741616249084
766,0.0,45.0,45.0,45.0,45.0,45.0,45.0,90.0,45.0,0.22925721108913422,0.8561877608299255
767,45.0,0.0,45.0,90.0,45.0,90.0,0.0,90.0,90.0,0.15330387651920319,0.8632035255432129
768,90.0,0.0,45.0,45.0,0.0,90.0,0.0,45.0,0.0,0.0769801214337349,0.852519690990448
769,45.0,0.0,45.0,45.0,45.0,90.0,0.0,45.0,45.0,0.23987363278865814,0.8307864665985107
770,45.0,45.0,90.0,90.0,0.0,45.0,45.0,90.0,0.0,0.1772538721561432,0.8496842980384827
771,45.0,0.0,0.0,90.0,45.0,45.0,0.0,45.0,90.0,0.14711520075798035,0.7962568402290344
772,90.0,45.0,90.0,90.0,0.0,90.0,90.0,45.0,90.0,0.15030553936958313,1.0626099109649658
773,45.0,45.0,0.0,45.0,90.0,90.0,90.0,0.0,90.0,0.17616909742355347,0.8828111290931702
774,90.0,0.0,45.0,90.0,0.0,90.0,45.0,45.0,45.0,0.0835535004734993,0.8073181509971619
775,45.0,90.0,0.0,90.0,0.0,45.0,0.0,45.0,90.0,0.11787035316228867,0.8508197069168091
776,45.0,90.0,45.0,45.0,0.0,0.0,0.0,90.0,45.0,0.1619984358549118,0.8362078070640564
777,90.0,45.0,0.0,45.0,45.0,90.0,90.0,90.0,45.0,0.14280924201011658,0.8598968982696533
778,0.0,45.0,45.0,90.0,0.0,90.0,45.0,45.0,90.0,0.11918582022190094,0.79551762342453
779,45.0,0.0,90.0,45.0,45.0,0.0,45.0,45.0,90.0,0.16401445865631104,0.7901084423065186
780,45.0,45.0,0.0,45.0,45.0,45.0,45.0,45.0,90.0,0.33155086636543274,0.8899144530296326
781,90.0,90.0,45.0,45.0,45.0,45.0,90.0,0.0,0.0,0.14678943157196045,0.8799469470977783
782,45.0,0.0,90.0,45.0,45.0,45.0,45.0,45.0,45.0,0.20553842186927795,0.855621337890625
783,90.0,45.0,45.0,90.0,0.0,45.0,45.0,90.0,90.0,0.16114088892936707,0.8863525390625
784,0.0,0.0,0.0,0.0,45.0,90.0,45.0,45.0,45.0,0.127719447016716,0.834028959274292
785,45.0,0.0,45.0,90.0,45.0,45.0,90.0,90.0,90.0,0.18841908872127533,0.8541725873947144
786,45.0,45.0,0.0,0.0,45.0,45.0,45.0,45.0,45.0,0.36095812916755676,0.9981533885002136
787,45.0,90.0,45.0,0.0,45.0,0.0,45.0,90.0,90.0,0.16102008521556854,0.827832818031311
788,90.0,45.0,45.0,45.0,0.0,45.0,0.0,45.0,90.0,0.14548169076442719,0.8248766660690308
789,0.0,90.0,45.0,0.0,45.0,45.0,45.0,0.0,90.0,0.08680017292499542,0.7883870005607605
790,0.0,90.0,45.0,0.0,45.0,45.0,90.0,45.0,0.0,0.08524560183286667,0.7892587780952454
791,45.0,45.0,0.0,45.0,45.0,0.0,45.0,90.0,45.0,0.28451746702194214,0.8451154828071594
792,0.0,90.0,90.0,90.0,45.0,45.0,45.0,45.0,45.0,0.09066063165664673,0.8214539885520935
793,45.0,0.0,90.0,90.0,45.0,0.0,0.0,90.0,45.0,0.12041004747152328,0.8456428050994873
794,45.0,0.0,45.0,45.0,45.0,90.0,45.0,45.0,0.0,0.2473154217004776,0.8348727226257324
795,0.0,45.0,45.0,90.0,45.0,45.0,45.0,0.0,45.0,0.16169236600399017,0.811737596988678
796,45.0,45.0,45.0,45.0,90.0,45.0,90.0,45.0,45.0,0.45513811707496643,1.0594390630722046
797,90.0,45.0,45.0,0.0,45.0,90.0,45.0,0.0,45.0,0.13481514155864716,0.8160015940666199
798,90.0,0.0,90.0,0.0,90.0,90.0,90.0,0.0,45.0,0.0875825434923172,1.1696372032165527
